  1.000000E-20   1.000000E-20   8.410429E-21
  1.000000E+00   0.000000E+00  -8.859675E-06
  1.000000E+00   0.000000E+00  -8.848296E-06
  1.000000E+00   0.000000E+00  -8.853317E-06
  1.000000E+00   0.000000E+00  -8.863395E-06
  1.000000E+00   0.000000E+00  -8.876310E-06
  1.000000E+00   0.000000E+00  -8.893288E-06
  1.000000E+00   0.000000E+00  -8.915045E-06
  1.000000E+00   0.000000E+00  -8.942070E-06
  1.000000E+00   0.000000E+00  -8.974939E-06
  1.000000E+00   0.000000E+00  -9.014304E-06
  1.000000E+00   0.000000E+00  -9.060877E-06
  1.000000E+00   0.000000E+00  -9.115437E-06
  1.000000E+00   0.000000E+00  -9.178834E-06
  1.000000E+00   0.000000E+00  -9.252002E-06
  1.000000E+00   0.000000E+00  -9.335959E-06
  1.000000E+00   0.000000E+00  -9.431818E-06
  1.000000E+00   0.000000E+00  -9.540797E-06
  1.000000E+00   0.000000E+00  -9.664226E-06
  1.000000E+00   0.000000E+00  -9.803555E-06
  1.000000E+00   0.000000E+00  -9.960371E-06
  1.000000E+00   0.000000E+00  -1.013640E-05
  1.000000E+00   0.000000E+00  -1.033354E-05
  1.000000E+00   0.000000E+00  -1.055383E-05
  1.000000E+00   0.000000E+00  -1.079954E-05
  1.000000E+00   0.000000E+00  -1.107309E-05
  1.000000E+00   0.000000E+00  -1.137717E-05
  1.000000E+00   0.000000E+00  -1.171468E-05
  1.000000E+00   0.000000E+00  -1.208877E-05
  1.000000E+00   0.000000E+00  -1.250291E-05
  1.000000E+00   0.000000E+00  -1.296084E-05
  1.000000E+00   0.000000E+00  -1.346666E-05
  1.000000E+00   0.000000E+00  -1.402481E-05
  1.000000E+00   0.000000E+00  -1.464012E-05
  1.000000E+00   0.000000E+00  -1.531788E-05
  1.000000E+00   0.000000E+00  -1.606381E-05
  1.000000E+00   0.000000E+00  -1.688414E-05
  1.000000E+00   0.000000E+00  -1.778565E-05
  1.000000E+00   0.000000E+00  -1.877570E-05
  1.000000E+00   0.000000E+00  -1.986231E-05
  1.000000E+00   0.000000E+00  -2.105416E-05
  1.000000E+00   0.000000E+00  -2.236073E-05
  1.000000E+00   0.000000E+00  -2.379228E-05
  1.000000E+00   0.000000E+00  -2.535996E-05
  1.000000E+00   0.000000E+00  -2.707589E-05
  1.000000E+00   0.000000E+00  -2.895320E-05
  1.000000E+00   0.000000E+00  -3.100616E-05
  1.000000E+00   0.000000E+00  -3.325025E-05
  1.000000E+00   0.000000E+00  -3.570226E-05
  1.000000E+00   0.000000E+00  -3.838037E-05
  1.000000E+00   0.000000E+00  -4.130432E-05
  1.000000E+00   0.000000E+00  -4.449546E-05
  1.000000E+00   0.000000E+00  -4.797696E-05
  1.000000E+00   0.000000E+00  -5.177385E-05
  1.000000E+00   0.000000E+00  -5.591326E-05
  1.000000E+00   0.000000E+00  -6.042452E-05
  1.000000E+00   0.000000E+00  -6.533932E-05
  1.000000E+00   0.000000E+00  -7.069191E-05
  1.000000E+00   0.000000E+00  -7.651929E-05
  1.000000E+00   0.000000E+00  -8.286136E-05
  1.000000E+00   0.000000E+00  -8.976117E-05
  1.000000E+00   0.000000E+00  -9.726507E-05
  1.000000E+00   0.000000E+00  -1.054230E-04
  1.000000E+00   0.000000E+00  -1.142886E-04
  1.000000E+00   0.000000E+00  -1.239197E-04
  1.000000E+00   0.000000E+00  -1.343782E-04
  1.000000E+00   0.000000E+00  -1.457304E-04
  1.000000E+00   0.000000E+00  -1.580475E-04
  1.000000E+00   0.000000E+00  -1.714056E-04
  1.000000E+00   0.000000E+00  -1.858859E-04
  1.000000E+00   0.000000E+00  -2.015750E-04
  1.000000E+00   0.000000E+00  -2.185651E-04
  1.000000E+00   0.000000E+00  -2.369541E-04
  1.000000E+00   0.000000E+00  -2.568459E-04
  1.000000E+00   0.000000E+00  -2.783503E-04
  1.000000E+00   0.000000E+00  -3.015833E-04
  1.000000E+00   0.000000E+00  -3.266668E-04
  1.000000E+00   0.000000E+00  -3.537290E-04
  1.000000E+00   0.000000E+00  -3.829038E-04
  1.000000E+00   0.000000E+00  -4.143310E-04
  1.000000E+00   0.000000E+00  -4.481557E-04
  1.000000E+00   0.000000E+00  -4.845280E-04
  1.000000E+00   0.000000E+00  -5.236026E-04
  1.000000E+00   0.000000E+00  -5.655376E-04
  1.000000E+00   0.000000E+00  -6.104944E-04
  1.000000E+00   0.000000E+00  -6.586361E-04
  1.000000E+00   0.000000E+00  -7.101267E-04
  1.000000E+00   0.000000E+00  -7.651297E-04
  1.000000E+00   0.000000E+00  -8.238062E-04
  1.000000E+00   0.000000E+00  -8.863139E-04
  1.000000E+00   0.000000E+00  -9.528046E-04
  1.000000E+00   0.000000E+00  -1.023423E-03
  1.000000E+00   0.000000E+00  -1.098302E-03
  1.000000E+00   0.000000E+00  -1.177566E-03
  1.000000E+00   0.000000E+00  -1.261321E-03
  1.000000E+00   0.000000E+00  -1.349659E-03
  1.000000E+00   0.000000E+00  -1.442652E-03
  1.000000E+00   0.000000E+00  -1.540349E-03
  1.000000E+00   0.000000E+00  -1.642778E-03
  1.000000E+00   0.000000E+00  -1.749939E-03
  1.000000E+00   0.000000E+00  -1.861805E-03
  1.000000E+00   0.000000E+00  -1.978322E-03
  1.000000E+00   0.000000E+00  -2.099402E-03
  1.000000E+00   0.000000E+00  -2.224932E-03
  1.000000E+00   0.000000E+00  -2.354762E-03
  1.000000E+00   0.000000E+00  -2.488718E-03
  1.000000E+00   0.000000E+00  -2.626592E-03
  1.000000E+00   0.000000E+00  -2.768149E-03
  1.000000E+00   0.000000E+00  -2.913129E-03
  1.000000E+00   0.000000E+00  -3.061248E-03
  1.000000E+00   0.000000E+00  -3.212199E-03
  1.000000E+00   0.000000E+00  -3.365658E-03
  1.000000E+00   0.000000E+00  -3.521288E-03
  1.000000E+00   0.000000E+00  -3.678740E-03
  1.000000E+00   0.000000E+00  -3.837655E-03
  1.000000E+00   0.000000E+00  -3.997681E-03
  1.000000E+00   0.000000E+00  -4.158434E-03
  1.000000E+00   0.000000E+00  -4.319717E-03
  1.000000E+00   0.000000E+00  -4.480605E-03
  1.000000E+00   0.000000E+00  -4.637954E-03
  1.000000E+00   0.000000E+00  -4.788975E-03
  1.000000E+00   0.000000E+00  -4.933427E-03
  1.000000E+00   0.000000E+00  -5.071754E-03
  1.000000E+00   0.000000E+00  -5.204197E-03
  1.000000E+00   0.000000E+00  -5.331040E-03
  1.000000E+00   0.000000E+00  -5.452544E-03
  1.000000E+00   0.000000E+00  -5.568967E-03
  1.000000E+00   0.000000E+00  -5.680552E-03
  1.000000E+00   0.000000E+00  -5.787537E-03
  1.000000E+00   0.000000E+00  -5.890146E-03
  1.000000E+00   0.000000E+00  -5.988592E-03
  1.000000E+00   0.000000E+00  -6.083079E-03
  1.000000E+00   0.000000E+00  -6.173797E-03
  1.000000E+00   0.000000E+00  -6.260930E-03
  1.000000E+00   0.000000E+00  -6.344647E-03
  1.000000E+00   0.000000E+00  -6.425111E-03
  1.000000E+00   0.000000E+00  -6.502474E-03
  1.000000E+00   0.000000E+00  -6.576879E-03
  1.000000E+00   0.000000E+00  -6.648463E-03
  1.000000E+00   0.000000E+00  -6.717351E-03
  1.000000E+00   0.000000E+00  -6.783665E-03
  1.000000E+00   0.000000E+00  -6.847516E-03
  1.000000E+00   0.000000E+00  -6.909012E-03
  1.000000E+00   0.000000E+00  -6.968252E-03
  1.000000E+00   0.000000E+00  -7.025331E-03
  1.000000E+00   0.000000E+00  -7.080338E-03
  1.000000E+00   0.000000E+00  -7.133357E-03
  1.000000E+00   0.000000E+00  -7.184466E-03
  1.000000E+00   0.000000E+00  -7.233740E-03
  1.000000E+00   0.000000E+00  -7.281249E-03
  1.000000E+00   0.000000E+00  -7.327060E-03
  1.000000E+00   0.000000E+00  -7.371235E-03
  1.000000E+00   0.000000E+00  -7.413834E-03
  1.000000E+00   0.000000E+00  -7.454911E-03
  1.000000E+00   0.000000E+00  -7.494521E-03
  1.000000E+00   0.000000E+00  -7.532712E-03
  1.000000E+00   0.000000E+00  -7.569532E-03
  1.000000E+00   0.000000E+00  -7.605026E-03
  1.000000E+00   0.000000E+00  -7.639235E-03
  1.000000E+00   0.000000E+00  -7.672199E-03
  1.000000E+00   0.000000E+00  -7.703957E-03
  1.000000E+00   0.000000E+00  -7.734544E-03
  1.000000E+00   0.000000E+00  -7.763993E-03
  1.000000E+00   0.000000E+00  -7.792338E-03
  1.000000E+00   0.000000E+00  -7.819607E-03
  1.000000E+00   0.000000E+00  -7.845830E-03
  1.000000E+00   0.000000E+00  -7.871035E-03
  1.000000E+00   0.000000E+00  -7.895245E-03
  1.000000E+00   0.000000E+00  -7.918487E-03
  1.000000E+00   0.000000E+00  -7.940783E-03
  1.000000E+00   0.000000E+00  -7.962155E-03
  1.000000E+00   0.000000E+00  -7.982624E-03
  1.000000E+00   0.000000E+00  -8.002208E-03
  1.000000E+00   0.000000E+00  -8.020927E-03
  1.000000E+00   0.000000E+00  -8.038797E-03
  1.000000E+00   0.000000E+00  -8.055836E-03
  1.000000E+00   0.000000E+00  -8.072059E-03
  1.000000E+00   0.000000E+00  -8.087479E-03
  1.000000E+00   0.000000E+00  -8.102112E-03
  1.000000E+00   0.000000E+00  -8.115970E-03
  1.000000E+00   0.000000E+00  -8.129064E-03
  1.000000E+00   0.000000E+00  -8.141407E-03
  1.000000E+00   0.000000E+00  -8.153008E-03
  1.000000E+00   0.000000E+00  -8.163879E-03
  1.000000E+00   0.000000E+00  -8.174027E-03
  1.000000E+00   0.000000E+00  -8.183462E-03
  1.000000E+00   0.000000E+00  -8.192191E-03
  1.000000E+00   0.000000E+00  -8.200221E-03
  1.000000E+00   0.000000E+00  -8.207560E-03
  1.000000E+00   0.000000E+00  -8.214212E-03
  1.000000E+00   0.000000E+00  -8.220185E-03
  1.000000E+00   0.000000E+00  -8.225481E-03
  1.000000E+00   0.000000E+00  -8.230107E-03
  1.000000E+00   0.000000E+00  -8.234065E-03
  1.000000E+00   0.000000E+00  -8.237357E-03
  1.000000E+00   0.000000E+00  -8.239992E-03
  1.000000E+00   0.000000E+00  -8.241952E-03
  1.000000E+00   0.000000E+00  -8.243310E-03
  1.000000E+00   0.000000E+00  -8.243801E-03
  1.000000E-20   1.000000E-20   8.410429E-21
  9.999880E-01   0.000000E+00  -1.084992E-08
  9.999880E-01   2.134582E-07   8.410429E-21
  9.999880E-01   4.042967E-07   2.261123E-08
  9.999880E-01   7.127506E-07   1.801628E-08
  9.999880E-01   1.029837E-06   7.253491E-09
  9.999880E-01   1.350952E-06  -5.495567E-09
  9.999880E-01   1.685337E-06  -2.214021E-08
  9.999880E-01   2.034199E-06  -4.355541E-08
  9.999880E-01   2.397396E-06  -7.017777E-08
  9.999880E-01   2.775415E-06  -1.025619E-07
  9.999880E-01   3.168891E-06  -1.413567E-07
  9.999880E-01   3.578433E-06  -1.872689E-07
  9.999880E-01   4.004660E-06  -2.410695E-07
  9.999880E-01   4.448217E-06  -3.036025E-07
  9.999880E-01   4.909770E-06  -3.757924E-07
  9.999879E-01   5.390010E-06  -4.586502E-07
  9.999879E-01   5.889649E-06  -5.532821E-07
  9.999879E-01   6.409425E-06  -6.608972E-07
  9.999879E-01   6.950102E-06  -7.828174E-07
  9.999879E-01   7.512466E-06  -9.204870E-07
  9.999879E-01   8.097334E-06  -1.075484E-06
  9.999878E-01   8.705549E-06  -1.249531E-06
  9.999878E-01   9.337984E-06  -1.444511E-06
  9.999878E-01   9.995541E-06  -1.662477E-06
  9.999878E-01   1.067916E-05  -1.905671E-06
  9.999878E-01   1.138979E-05  -2.176538E-06
  9.999877E-01   1.212846E-05  -2.477745E-06
  9.999877E-01   1.289620E-05  -2.812203E-06
  9.999877E-01   1.369408E-05  -3.183082E-06
  9.999877E-01   1.452324E-05  -3.593840E-06
  9.999876E-01   1.538482E-05  -4.048246E-06
  9.999876E-01   1.628006E-05  -4.550403E-06
  9.999876E-01   1.721019E-05  -5.104786E-06
  9.999875E-01   1.817655E-05  -5.716263E-06
  9.999875E-01   1.918050E-05  -6.390139E-06
  9.999875E-01   2.022346E-05  -7.132186E-06
  9.999874E-01   2.130694E-05  -7.948687E-06
  9.999874E-01   2.243249E-05  -8.846480E-06
  9.999873E-01   2.360174E-05  -9.833000E-06
  9.999873E-01   2.481638E-05  -1.091633E-05
  9.999872E-01   2.607819E-05  -1.210528E-05
  9.999872E-01   2.738903E-05  -1.340939E-05
  9.999872E-01   2.875081E-05  -1.483905E-05
  9.999871E-01   3.016554E-05  -1.640554E-05
  9.999871E-01   3.163530E-05  -1.812112E-05
  9.999870E-01   3.316224E-05  -1.999908E-05
  9.999870E-01   3.474859E-05  -2.205387E-05
  9.999869E-01   3.639664E-05  -2.430114E-05
  9.999869E-01   3.810875E-05  -2.675788E-05
  9.999868E-01   3.988734E-05  -2.944251E-05
  9.999868E-01   4.173485E-05  -3.237498E-05
  9.999868E-01   4.365378E-05  -3.557692E-05
  9.999867E-01   4.564665E-05  -3.907172E-05
  9.999867E-01   4.771599E-05  -4.288474E-05
  9.999867E-01   4.986431E-05  -4.704337E-05
  9.999867E-01   5.209412E-05  -5.157726E-05
  9.999867E-01   5.440784E-05  -5.651843E-05
  9.999867E-01   5.680787E-05  -6.190148E-05
  9.999867E-01   5.929649E-05  -6.776374E-05
  9.999867E-01   6.187585E-05  -7.414550E-05
  9.999867E-01   6.454796E-05  -8.109015E-05
  9.999868E-01   6.731462E-05  -8.864447E-05
  9.999868E-01   7.017743E-05  -9.685877E-05
  9.999869E-01   7.313771E-05  -1.057872E-04
  9.999869E-01   7.619647E-05  -1.154877E-04
  9.999870E-01   7.935436E-05  -1.260229E-04
  9.999871E-01   8.261161E-05  -1.374595E-04
  9.999872E-01   8.596802E-05  -1.498690E-04
  9.999874E-01   8.942283E-05  -1.633280E-04
  9.999875E-01   9.297469E-05  -1.779181E-04
  9.999877E-01   9.662163E-05  -1.937264E-04
  9.999879E-01   1.003609E-04  -2.108455E-04
  9.999881E-01   1.041890E-04  -2.293737E-04
  9.999883E-01   1.081015E-04  -2.494152E-04
  9.999885E-01   1.120930E-04  -2.710803E-04
  9.999888E-01   1.161570E-04  -2.944853E-04
  9.999891E-01   1.202860E-04  -3.197524E-04
  9.999894E-01   1.244712E-04  -3.470101E-04
  9.999897E-01   1.287024E-04  -3.763926E-04
  9.999900E-01   1.329681E-04  -4.080397E-04
  9.999904E-01   1.372553E-04  -4.420966E-04
  9.999908E-01   1.415495E-04  -4.787133E-04
  9.999912E-01   1.458347E-04  -5.180444E-04
  9.999916E-01   1.500932E-04  -5.602478E-04
  9.999920E-01   1.543057E-04  -6.054845E-04
  9.999925E-01   1.584514E-04  -6.539170E-04
  9.999930E-01   1.625079E-04  -7.057087E-04
  9.999935E-01   1.664515E-04  -7.610220E-04
  9.999940E-01   1.702570E-04  -8.200172E-04
  9.999945E-01   1.738983E-04  -8.828506E-04
  9.999950E-01   1.773483E-04  -9.496727E-04
  9.999955E-01   1.805792E-04  -1.020626E-03
  9.999961E-01   1.835630E-04  -1.095843E-03
  9.999966E-01   1.862717E-04  -1.175445E-03
  9.999972E-01   1.886779E-04  -1.259537E-03
  9.999977E-01   1.907548E-04  -1.348207E-03
  9.999982E-01   1.924774E-04  -1.441526E-03
  9.999987E-01   1.938223E-04  -1.539542E-03
  9.999992E-01   1.947684E-04  -1.642278E-03
  9.999997E-01   1.952977E-04  -1.749734E-03
  1.000000E+00   1.953953E-04  -1.861880E-03
  1.000001E+00   1.950502E-04  -1.978660E-03
  1.000001E+00   1.942552E-04  -2.099985E-03
  1.000001E+00   1.930079E-04  -2.225739E-03
  1.000002E+00   1.913100E-04  -2.355773E-03
  1.000002E+00   1.891683E-04  -2.489910E-03
  1.000002E+00   1.865940E-04  -2.627942E-03
  1.000002E+00   1.836028E-04  -2.769635E-03
  1.000003E+00   1.802149E-04  -2.914727E-03
  1.000003E+00   1.764545E-04  -3.062935E-03
  1.000003E+00   1.723490E-04  -3.213954E-03
  1.000003E+00   1.679294E-04  -3.367461E-03
  1.000003E+00   1.632290E-04  -3.523118E-03
  1.000003E+00   1.582823E-04  -3.680579E-03
  1.000003E+00   1.531297E-04  -3.839486E-03
  1.000003E+00   1.477960E-04  -3.999492E-03
  1.000003E+00   1.423841E-04  -4.160196E-03
  1.000003E+00   1.367103E-04  -4.321414E-03
  1.000003E+00   1.309441E-04  -4.482286E-03
  1.000003E+00   1.255648E-04  -4.639605E-03
  1.000003E+00   1.203044E-04  -4.790536E-03
  1.000002E+00   1.151369E-04  -4.934911E-03
  1.000002E+00   1.102461E-04  -5.073173E-03
  1.000002E+00   1.055694E-04  -5.205549E-03
