"Ustar (m/s)","Wall Y+","Wall Shear Stress: Magnitude (Pa)","X (m)","Y (m)","Z (m)"
0.020462791179728112,0.10176919810976673,0.41806905123012855,0.30487500000000001,0.15175,0
0.020410259192112656,0.10151149455323966,0.41592588533343089,0.30262500000000003,0.15175,0
0.020362926098012477,0.10127952951508412,0.41399954497398667,0.30037500000000006,0.15175,0
0.02031465501452363,0.10104278215284722,0.41203964618699873,0.29812500000000003,0.15175,0
0.020273127647480904,0.10083946184793231,0.41035728594754711,0.295875,0.15175,0
0.020228636406545288,0.10062128491882846,0.40855867978577126,0.29362500000000002,0.15175,0
0.020192797193129535,0.10044603218130231,0.40711272980416197,0.29137500000000005,0.15175,0
0.02015325693162321,0.10025225772097272,0.40552044144769089,0.28912500000000002,0.15175,0
0.020121077596862588,0.10009498976840016,0.40422689523034783,0.28687499999999999,0.15175,0
0.020086994835162443,0.099928143847615003,0.40285909838925493,0.28462500000000002,0.15175,0
0.020058611460378694,0.099789542896349559,0.40172181540860691,0.28237500000000004,0.15175,0
0.020029693011947534,0.099648172949587666,0.40056475615445847,0.28012500000000001,0.15175,0
0.020005135618664752,0.099528393152958264,0.39958351991182384,0.27787499999999998,0.15175,0
0.019981004222717379,0.099410627493359507,0.39862048961250984,0.27562500000000001,0.15175,0
0.019960342300115907,0.099310018866017896,0.39779686664350483,0.27337500000000003,0.15175,0
0.019940687361748012,0.099214316657975879,0.39701419040496433,0.271125,0.15175,0
0.019923920137465589,0.099132879165074586,0.39634714272817895,0.26887499999999998,0.15175,0
0.019908489360625659,0.099057988899574581,0.39573377900059337,0.266625,0.15175,0
0.01989555952551593,0.098995440693981571,0.39522022507262156,0.26437500000000003,0.15175,0
0.019884147499291637,0.09894034348701794,0.39476726112462901,0.262125,0.15175,0
0.019874967819771668,0.098896253303156004,0.39440313316575099,0.25987500000000002,0.15175,0
0.019867392940829062,0.098860048133661046,0.39410282871953117,0.25762499999999999,0.15175,0
0.019861854402838497,0.098833875811522628,0.39388338542265172,0.25537500000000002,0.15175,0
0.01985794575557457,0.098815714284891859,0.3937286227583674,0.25312500000000004,0.15175,0
0.019855922058913691,0.09880683314420613,0.39364861257970357,0.25087500000000001,0.15175,0
0.019855517028995694,0.098805907653509578,0.39363277698001631,0.24862500000000004,0.15175,0
0.019856875866801051,0.098813660638538275,0.39368686770802841,0.24637500000000001,0.15175,0
0.019859823412923763,0.098829220681789676,0.39380395457132089,0.24412500000000004,0.15175,0
0.019864429245502867,0.09885293419239817,0.39398682456353051,0.24187500000000001,0.15175,0
0.019870571819984379,0.098884196436943059,0.39423070199459148,0.23962500000000003,0.15175,0
0.019878292373486553,0.098923212692411985,0.39453727958814788,0.237375,0.15175,0
0.019887493891798447,0.098969500191661286,0.394902778589592,0.23512500000000003,0.15175,0
0.019898182268726531,0.099023088233874984,0.39532751449632508,0.232875,0.15175,0
0.019910287850862927,0.099083630114061724,0.39580881383228494,0.23062500000000002,0.15175,0
0.019923797980582324,0.099151062721482594,0.39634627569234465,0.22837499999999999,0.15175,0
0.01993865619684268,0.0992251049145874,0.396937766200534,0.22612500000000002,0.15175,0
0.019954839608487807,0.099305642572195013,0.39758249322540917,0.22387499999999999,0.15175,0
0.019972299037799655,0.099392430718462224,0.39827862427426691,0.22162500000000002,0.15175,0
0.019991005383960855,0.099485324253724652,0.3990251312158693,0.21937499999999999,0.15175,0
0.020010913565879723,0.099584098517163169,0.39982035266460147,0.21712500000000001,0.15175,0
0.02003199044346719,0.099688588238828882,0.4006631064455124,0.21487500000000001,0.15175,0
0.020054193181165962,0.099798579868810966,0.4015518250000033,0.21262500000000001,0.15175,0
0.020077486128394072,0.099913895583056592,0.40248522893295297,0.21037500000000003,0.15175,0
0.02010182785075601,0.10003432874677477,0.40346180740040005,0.208125,0.15175,0
0.020127181153401244,0.10015969379840872,0.40448021860862371,0.20587500000000003,0.15175,0
0.020153505430469128,0.10028978817835651,0.40553898228927743,0.203625,0.15175,0
0.020180762615460205,0.10042442194137685,0.40663671774756183,0.20137500000000003,0.15175,0
0.020208912609305244,0.10056339500877925,0.407771959367493,0.199125,0.15175,0
0.020237916654469265,0.10070651396051872,0.4089432916404106,0.19687500000000002,0.15175,0
0.020267734865192333,0.10085357974596484,0.41014924894367905,0.19462499999999999,0.15175,0
0.020298327924076452,0.10100439612957099,0.4113883832914787,0.19237500000000002,0.15175,0
0.020329656289515028,0.10115876574846207,0.4126592317242947,0.19012499999999999,0.15175,0
0.020361680027412041,0.10131648927730887,0.41396030878832335,0.18787500000000001,0.15175,0
0.020394360598653447,0.10147737432435307,0.41529017864511075,0.18562500000000004,0.15175,0
0.020427657268656117,0.10164121756789517,0.41664730853816673,0.18337500000000001,0.15175,0
0.020461533864698594,0.10180783838099701,0.41803034364566555,0.18112500000000004,0.15175,0
0.020495947059074461,0.10197702053439604,0.41943762865185774,0.17887500000000001,0.15175,0
0.020530865307246366,0.10214860642635165,0.42086798119970797,0.17662500000000003,0.15175,0
0.020566242893305227,0.1023223679475318,0.42231962979768212,0.174375,0.15175,0
0.020602047444228437,0.10249814337823285,0.42379134025785242,0.17212500000000003,0.15175,0
0.020638238648337286,0.10267573150680463,0.42528154317307576,0.169875,0.15175,0
0.020674780829766412,0.10285495419292398,0.42678884980454335,0.16762500000000002,0.15175,0
0.020711636865347598,0.10303562610366604,0.42831180195914981,0.16537499999999999,0.15175,0
0.02074877121767996,0.10321756980552237,0.42984899685215494,0.16312500000000002,0.15175,0
0.020786148207032448,0.1034006071691842,0.43139901577298956,0.16087499999999999,0.15175,0
0.020823733028625568,0.10358456443029755,0.43296046612321643,0.15862500000000002,0.15175,0
0.020861491286330434,0.10376926987198672,0.43453196218308771,0.15637500000000004,0.15175,0
0.020899389391023638,0.10395455580828417,0.4361121417344202,0.15412500000000001,0.15175,0
0.02093739478893596,0.10414025971969867,0.4376996758216769,0.15187500000000004,0.15175,0
0.0209754758013087,0.10432622345696703,0.43929326233038718,0.14962500000000001,0.15175,0
0.02101360298000967,0.10451229998488747,0.4408916831766827,0.14737500000000003,0.15175,0
0.021051748342634433,0.1046983495774009,0.44249377299957882,0.145125,0.15175,0
0.021089884334778233,0.1048842346567687,0.4440983760032467,0.14287500000000003,0.15175,0
0.021127980998089494,0.10506980571067677,0.44570422639689194,0.140625,0.15175,0
0.021166010813060514,0.1052549253794077,0.44731015240949218,0.13837500000000003,0.15175,0
0.021203948290055022,0.1054394664213016,0.44891505989969627,0.136125,0.15175,0
0.021241769609098102,0.10562330991952673,0.45051791787207929,0.13387500000000002,0.15175,0
0.021279452056006214,0.10580634247926557,0.45211773518635839,0.13162499999999999,0.15175,0
0.021316973966359697,0.10598845594874028,0.45371355866658741,0.12937500000000002,0.15175,0
0.021354314038005723,0.10616954400126098,0.45530444422359112,0.12712500000000002,0.15175,0
0.021391452397789428,0.10634950743895945,0.45688950264935591,0.12487500000000001,0.15175,0
0.02142836966555756,0.10652824953966709,0.45846786015612601,0.12262500000000001,0.15175,0
0.021465049172717982,0.10670568708535032,0.46003875376422465,0.12037500000000001,0.15175,0
0.021501472720652948,0.10688172927539685,0.46160135022584042,0.11812500000000001,0.15175,0
0.021537622773546004,0.10705628863084886,0.46315483978932503,0.11587500000000001,0.15175,0
0.021573479321687815,0.10722926545522445,0.46469830136211143,0.113625,0.15175,0
0.021609031854632213,0.10740060722635894,0.46623121873828038,0.111375,0.15175,0
0.021644270027575126,0.10757026237205231,0.46775308027359969,0.109125,0.15175,0
0.021679203262237941,0.1077382781774444,0.46926422756413283,0.106875,0.15175,0
0.021713817994612278,0.10790456728276089,0.47076400962296178,0.10462500000000001,0.15175,0
0.02174806073060747,0.10806880068161259,0.47225004022067035,0.10237500000000001,0.15175,0
0.021781925269688668,0.10823097448177778,0.47372196907373187,0.10012500000000001,0.15175,0
0.021815428444336486,0.10839152209310982,0.47518045506276096,0.097875000000000004,0.15175,0
0.021848537333580855,0.1085504783982052,0.47662399081138301,0.095625000000000002,0.15175,0
0.021881246021928476,0.10870806317732426,0.47805223925711993,0.093375000000000014,0.15175,0
0.021913539656612267,0.10886458803172604,0.47946447386248975,0.091125000000000012,0.15175,0
0.021945398896970832,0.10902004188852009,0.48085976658225271,0.08887500000000001,0.15175,0
0.021976809280386027,0.10917461797460176,0.48223740079269833,0.086625000000000008,0.15175,0
0.022007744997779174,0.10932832045881793,0.48359615867113087,0.084375000000000006,0.15175,0
0.022038188294538512,0.10948108025335775,0.48493517071865799,0.082125000000000004,0.15175,0
0.022068107923121572,0.10963288464380344,0.48625297137710172,0.079875000000000002,0.15175,0
0.022097460722193964,0.10978345069799286,0.48754756264384103,0.077625000000000013,0.15175,0
0.022126212648909533,0.10993253856174134,0.48881734056303661,0.075375000000000011,0.15175,0
0.022154319220089005,0.11007980580725414,0.49006023458577508,0.073125000000000009,0.15175,0
0.022181719911316195,0.11022466432856043,0.49127345536571454,0.070875000000000007,0.15175,0
0.022208360380903666,0.11036660580976923,0.49245447845387996,0.068625000000000005,0.15175,0
0.022234192910581468,0.11050512084091973,0.49360107127505454,0.066375000000000003,0.15175,0
0.022259104648094157,0.11063936005368578,0.49470808534117305,0.064125000000000001,0.15175,0
0.022282983113807973,0.11076859409410084,0.49577037819140579,0.061874999999999999,0.15175,0
0.022305713572013178,0.11089215627907752,0.49678269186615692,0.059625000000000004,0.15175,0
0.022327136053874104,0.11100918079649756,0.4977377381889227,0.057375000000000002,0.15175,0
0.022347090844393552,0.11111882602010335,0.49862822219776282,0.055125,0.15175,0
0.022365359431494279,0.11121991447371876,0.49944420968508435,0.052875000000000005,0.15175,0
0.02238171697272091,0.11131124107778667,0.50017546738277097,0.050625000000000003,0.15175,0
0.022395825861521019,0.11139110609273035,0.50080670916078873,0.048375000000000001,0.15175,0
0.022407352913967865,0.1114578282726148,0.50132283567084734,0.046124999999999999,0.15175,0
0.022415765326080712,0.11150871171767048,0.50169981747649817,0.043875000000000004,0.15175,0
0.02242054417597035,0.11154110063021187,0.50191426090375446,0.041625000000000002,0.15175,0
0.022420828297152078,0.11155061675575514,0.50192750076586423,0.039375000000000007,0.15175,0
0.022415798638682014,0.11153302673449951,0.50170285833784445,0.037125000000000005,0.15175,0
0.022403990183273784,0.11148077072364018,0.50117493854630357,0.034875000000000003,0.15175,0
0.022384002750105624,0.11138660648271871,0.50028161383978753,0.032625000000000001,0.15175,0
0.022353235246629369,0.1112374226011159,0.4989077277782773,0.030374999999999999,0.15175,0
0.022309176391477684,0.11102066494280977,0.4969433452744037,0.028125000000000001,0.15175,0
0.022246985377416803,0.11071232041683632,0.49417684082373747,0.025875000000000002,0.15175,0
0.022162098697977715,0.11028988427627723,0.49041288706127578,0.023625,0.15175,0
0.022046559284241058,0.10971411383767787,0.48531252085693266,0.021375000000000002,0.15175,0
0.021896120329434936,0.10896435774410319,0.4787110603370951,0.019125000000000003,0.15175,0
0.02170548847073862,0.10801479113813703,0.47041030417583812,0.016875000000000001,0.15175,0
0.021492302319614562,0.10695356325542194,0.46121266490074464,0.014624999999999999,0.15175,0
0.021288776051703123,0.10594104971029762,0.45251526036526241,0.012375000000000001,0.15175,0
0.021207832868986157,0.10553896101558032,0.44907632419941967,0.010125000000000002,0.15175,0
0.021266141744317298,0.10582993948373103,0.45154690407908349,0.0078750000000000001,0.15175,0
0.021194512819752549,0.10547416512878054,0.44851360432057791,0.0056249999999999998,0.15175,0
0.019646564776781471,0.097771258230380964,0.38539268758904432,0.0033750000000000004,0.15175,0
0.015338394705829142,0.076331792256159645,0.23490737993213864,0.0011250000000000001,0.15175,0
