"Ustar (m/s)","Wall Y+","Wall Shear Stress: Magnitude (Pa)","X (m)","Y (m)","Z (m)"
0.019188729065079825,0.095489610601782682,0.36782731422368115,0.20458159445881238,-7.476357636565941e-22,0
0.019329036042761268,0.096186958202774731,0.37322311274333902,0.20217940352554523,-1.575760393516562e-22,0
0.019457858276338391,0.096827045213058391,0.37821148095784163,0.1997772125922781,-3.8360200922954794e-22,0
0.01957298383706628,0.097398864456636564,0.38269707173977263,0.19737502165901094,-4.4730911828749418e-23,0
0.01967655216090268,0.097913062584002938,0.38675453500233403,0.19497283072574378,1.8021404724261618e-21,0
0.019766327812922969,0.098358516463333906,0.39028843858173429,0.19257063979247663,2.2528007521486191e-21,0
0.019844952551132722,0.098748372818675378,0.39339620336526721,0.19016844885920947,-3.2894341477017402e-21,0
0.019909970853676431,0.099070414342360524,0.39597484385096271,0.18776625792594231,-9.519769535303329e-21,0
0.019963046970087807,0.099332924167707295,0.39808540504281525,0.18536406699267519,1.5067145500197886e-21,0
0.020002262751760581,0.099526360136080183,0.39964746194407125,0.18296187605940806,2.878060519657752e-20,0
0.0200294650922043,0.099659914725080609,0.40073166024070528,0.1805596851261409,1.8621991396599636e-20,0
0.020042766409405652,0.099724198981265555,0.40126048298334621,0.17815749419287374,-7.2686246052948799e-20,0
0.020044055141689898,0.099728612543294348,0.40130844901057533,0.17575530325960659,-1.0584899071628221e-19,0
0.020031262118376157,0.099662864121509445,0.40079267756298342,0.17335311232633943,1.6321155678788555e-19,0
0.020006400207989775,0.099536972885729963,0.39979470961176033,0.17095092139307227,4.1501609256226802e-19,0
0.019967511095842171,0.09934120030466341,0.39823824315238171,0.16854873045980512,-3.290742048919698e-19,0
0.019916431095493143,0.099084687505291896,0.39619962193438141,0.16614653952653799,-1.4393329190451618e-18,0
0.019851302213452611,0.098758196319302632,0.39360890841459717,0.16374434859327083,6.4452793855890811e-19,0
0.019773950315592814,0.098370816252009566,0.39054373073785914,0.16134215766000368,4.8596812268070957e-18,0
0.019682521666790079,0.097913331579799825,0.38693687575742464,0.15893996672673652,-1.6325112729020957e-18,0
0.019578839187368514,0.097394817479137544,0.38286737302674045,0.15653777579346936,-1.660524114990989e-17,0
0.019461064586305418,0.096806136348404501,0.37827138069145527,0.15413558486020223,7.8361768365255152e-18,0
0.019331283173185224,0.0961576688253135,0.37323938622170871,0.15173339392693511,5.774859750245498e-17,0
0.019187240651185735,0.095438209279721312,0.36769433733576412,0.14933120299366795,-5.1685690806493692e-17,0
0.019029900130725974,0.094652556894171222,0.36168517006706424,0.14692901206040082,-1.9143858133252614e-16,0
0.018859464166655265,0.093801727851350714,0.35523206943788477,0.14452682112713366,3.2903856268638262e-16,0
0.018675711304847315,0.092884629762037832,0.34834016310637583,0.14212463019386651,4.4742595662016035e-16,0
0.018478648393824532,0.091901306216723502,0.34102438172218125,0.13972243926059935,-1.7984075751129468e-15,0
0.018268562413144968,0.090853194344414759,0.33331097211109223,0.13732024832733219,8.6209953500851105e-16,0
0.018045374005677475,0.089739909660765421,0.32521352288356276,0.13491805739406504,6.809332693658957e-15,0
0.017808787899747307,0.088559994423176275,0.31673897414591201,0.13251586646079788,-1.6474478752483443e-14,0
0.017557827894233675,0.087308605496168451,0.30787209013523814,0.13011367552753073,7.7103662333387636e-15,0
0.017293134950592769,0.085988942150087538,0.29865662937040616,0.1277114845942636,6.5049266329503771e-14,0
0.017013155083298065,0.084593289783731512,0.28906158346173977,0.12530929366099644,-2.192832556037743e-13,0
0.016719187241993182,0.083128120343697112,0.27915597606098264,0.1229071027277293,4.5346065123377577e-13,0
0.016408223080733263,0.081578490093822648,0.26886586687590164,0.12050491179446216,-5.3449657870777009e-13,0
0.016082825291696266,0.079957155238257263,0.25830522978010345,0.11810272086119503,-3.8553435121397526e-13,0
0.015736813597313971,0.078233405671567599,0.24730795371113409,0.11570052992792788,4.2108859434823638e-12,0
0.015376379683536006,0.076438040283009726,0.23610685442827251,0.11329833899466074,-1.6515078160666913e-11,0
0.014984378771641332,0.074485848893925635,0.2242197690506969,0.11089614806139358,4.9535572587637528e-11,0
0.014585461435679356,0.072499388778891422,0.21243826302780416,0.10849395712812646,-6.4938307665740983e-11,0
0.014134602245327931,0.070254891697492466,0.19950590167852447,0.10609176619485974,-7.9293493707429439e-10,0
0.01366050096037425,0.06789493758752721,0.18634506585069563,0.10368957526165448,9.4613492055672514e-09,0
0.013101574342889754,0.065113477744690507,0.17140674163827582,0.10128738433016125,-4.3713961393901079e-08,0
0.012405865588553036,0.061661851882831652,0.15368480986047278,0.098885193550170059,-1.8950272139845755e-07,0
0.011380958409162291,0.056605687594343222,0.12933924116146328,0.096483037674847477,7.761602481125828e-06,0
0.010719178950922193,0.053303410474632447,0.11473448505854834,0.09408267719574559,8.125019221753339e-05,0
0.010667550200114145,0.052895873748008873,0.11363104817144772,0.091689530514360962,0.00027839375603744986,0
0.010660283912550046,0.052570861716286409,0.1134750020759467,0.089310464284030944,0.00060466881604183636,0
0.010663022914339695,0.052172374540275505,0.11353195294339961,0.086951713997657595,0.0010550740182741695,0
0.010639740227057061,0.051530818257723918,0.11303521962460121,0.084618772245823037,0.0016245543884610431,0
0.01063076816596966,0.050872780207373784,0.11284332990642224,0.082316822863659711,0.0023086571104823208,0
0.010633560171964289,0.05020322743854394,0.11290114993152088,0.080049497447272494,0.0031003787280432693,0
0.010591160584273882,0.049262759101587068,0.11200129490101324,0.07781942035845546,0.0039917202613627169,0
0.010583248471068554,0.048462363617321418,0.11183278208307039,0.075628865818800378,0.0049763940667145665,0
0.010550490275103418,0.047540955391560259,0.111140365830021,0.073478230659027491,0.0060456356222215709,0
0.010504318890932278,0.046557728691663254,0.11016863408502986,0.071367258809991549,0.0071913181072007296,0
0.01046268167810493,0.045623640127962085,0.10929600182720421,0.069295564713044683,0.008406681583415539,0
0.010428315103798753,0.044798045667978528,0.10857831392066014,0.06726128707480783,0.0096838251884640777,0
0.010373341161052067,0.043974555872281773,0.10743577066249613,0.065260129188400601,0.01101240640686493,0
0.010282664060697944,0.043090543603766421,0.10556501809218975,0.063287177326296962,0.01238261096826793,0
0.01018941364149175,0.042326131956044566,0.103658480669513,0.061337717899455649,0.013786108444816821,0
0.010048650343089783,0.041483924602492943,0.10081375799714017,0.05940511152907732,0.015212796546853577,0
0.0098580166987072108,0.040494567321529056,0.097024533998964782,0.057483286707175285,0.016653996025368868,0
0.0096401720638182881,0.03942293848567309,0.092783419412594451,0.055569366117488583,0.018105683298285543,0
0.0094451590124640765,0.038463793977909076,0.089067212210245841,0.053662023852230269,0.01956600538524406,0
0.0092616379875450697,0.037554308254249297,0.085639364837651125,0.051760452062716539,0.021033836015272464,0
0.009130550834898837,0.036881706748107652,0.083232066450464923,0.04986467403574258,0.022509139703587047,0
0.0090334897189517475,0.036363502190057115,0.081471655189599895,0.047973462631882326,0.023990299776900086,0
0.008948954097681169,0.035872757065959722,0.079953750395704432,0.046085889052041425,0.025476090658749659,0
0.0089416077344696265,0.035655968720960302,0.079822301320635031,0.04420323546659774,0.026968108501239207,0
0.0089846737984489305,0.035597141975448894,0.080592835256670811,0.042327395507935919,0.028468675868112754,0
0.0091272911549097214,0.035891756258810331,0.083171457932615961,0.040460500401166777,0.029980351670406122,0
0.0093441396661514391,0.036424188527573002,0.08717014467362709,0.038604251071537331,0.031505073174956558,0
0.0096870690590734852,0.037416318689766456,0.093685528618803471,0.036760631000438526,0.033045031516514896,0
0.010162309463236896,0.038995571831218802,0.10310301018260135,0.034929897086088388,0.034600295824599434,0
0.010747296612184393,0.04115304861551565,0.11531442792304819,0.03310652705634165,0.036164213607797119,0
0.011399392197472059,0.043749166832493379,0.12973204352444487,0.031281787742933963,0.0377265292026569,0
0.012168356212942936,0.047039599148638464,0.14782450821537621,0.029447304894499905,0.039277358742480437,0
0.01314674911753972,0.051440281720805808,0.17255110394283155,0.027593770426395485,0.040805289172662865,0
0.014387117843263256,0.05729913023250606,0.2066458624769929,0.025712133348474057,0.042298367739315973,0
0.016224574968102565,0.066259815857056356,0.26279849744454337,0.023791799462341959,0.043741076024944592,0
0.018661087289227326,0.078771866530391879,0.34765398988191831,0.0218183503562384,0.045109699285588167,0
0.022433631691988549,0.098441780307862783,0.50242534283168572,0.019775529297227867,0.046371406730292601,0
0.022517899643930011,0.10289072431662065,0.50626018342550894,0.01765046735545734,0.047487598359613553,0
0.019013531460849463,0.090172502294091642,0.36091627955928685,0.015437909297622347,0.048416087407683953,0
0.0063013576435416892,0.030689619063317328,0.039641161692641959,0.013143093311626173,0.049114031690274951,0
0.02531714607911131,0.12502172249930149,0.63980508209528997,0.010788593437619108,0.049577049917193708,0
0.03979661507503645,0.19763336025732758,1.5805471795025308,0.0084030376069292763,0.04984614248540814,0
0.045226732548122331,0.22497589694547943,2.0411165699863303,0.0060049159807499912,0.049973650895599589,0
0.052241411395016438,0.2599685411219918,2.722976879771926,0.0036032438943587094,0.050011340738992036,0
0.083326340255290857,0.41467086618723215,6.9259755068122359,0.0012010755270605261,0.050006919963926783,0
